cloud
1 3 a D D D b O O O g O O O 0 | 4d 2a 2b 8h 4e | K 0.2 Na 0.1 Ho 0.1 F 0.6
1 3 a E C C n O O O e O O O 0 | 3b 3a 6c | Ca 0.25 Ce 0.25 Cd 0.5
1 1 c O D D 0 | 4e | H 0.36 C 0.49 N 0.05 O 0.05 F 0.05
1 2 a D D O c O O O 0 | 4h 2d 4g 2a 8j 4i | Tb 0.25 Ce 0.17 Pr 0.08 As 0.5
1 4 b O O O c O O O d O O O e O O O 0 | 3d 1a 1b | Zr 0.6 Sc 0.2 Pt 0.2
1 3 a E C C n O O O e O O O 0 | 6c 3a 3b | Hf 0.5 Fe 0.25 Hg 0.25
1 2 b D O D c O D O 0 | 4c | Sn 0.33 P 0.33 Ru 0.33
1 6 a O D D a D O D b O O O c O O O d O O O e O O O 0 | 4b 8c 4a | Ca 0.25 Sn 0.5 Os 0.25
1 2 a D D O c O O O 0 | 4i 2a | Rb 0.29 Pd 0.29 H 0.43
0 6 a O D D a D O D b O O O c O O O d O O O l O O O 0 | 4c 4d 4a 4b | La 0.25 Gd 0.25 Zn 0.25 Au 0.25
1 3 a E C C n O O O e O O O 0 | 6c 3b 3a | Th 0.5 In 0.25 P 0.25
0 3 b O O O g O O O j O O O 0 | 2c 1a 1b | Zn 0.25 Fe 0.25 As 0.25 O 0.25
1 2 a D D O c O O O 0 | 4i 2b 2d | Y 0.2 Ho 0.2 C 0.1 Br 0.2 Cl 0.3
1 3 a E C C n O O O e O O O 0 | 3b 6c 3a | Ta 0.25 Te 0.5 Pt 0.25
1 3 b O O O g O O O c O O O 0 | 1b 1d 2f | Ba 0.25 Al 0.25 Fe 0.5
1 3 b O O O g O O O c O O O 0 | 2h 1d 2g 1a | Pm 0.33 Ho 0.17 Al 0.5
0 3 a D D D b O O O j O O O 0 | 2a | Na 0.33 La 0.33 Si 0.33
0 6 a O D D a D O D b O O O c O O O d O O O l O O O 0 | 4c 4d 4a | Ac 0.33 Lu 0.33 As 0.33
0 2 b O O D j O O D 0 | 2a 2b | Mg 0.5 Zr 0.17 Au 0.33
1 3 b O O O g O O O c O O O 0 | 2h 1b 1a 2g 2e 1c | Tb 0.22 Nd 0.11 Sc 0.11 Bi 0.56
1 6 a O D D a D O D b O O O c O O O d O O O e O O O 0 | 4b 4a 8c | Na 0.25 Pu 0.25 Al 0.5
0 3 a D D O b O O D j O O D 0 | 4a | Nd 0.2 As 0.3 Rh 0.5
0 2 a D D O j O O D 0 | 4a | H 0.37 C 0.52 O 0.02 F 0.1
1 3 a D D O b O O O c O O O 0 | 2d 4e 2c | La 0.25 In 0.5 Bi 0.25
1 4 a D D D b O O O g O O O c O O O 0 | 4d 2a 4e | Na 0.4 La 0.2 Bi 0.4
1 2 a E C C n O O O 0 | 3b 3a 18f 6c | Nd 0.08 Cd 0.08 H 0.67 Rh 0.17
1 2 a D D O c O O O 0 | 4h 4g 2d 2a 8j 4i | Y 0.25 Dy 0.17 Ho 0.08 As 0.5
0 4 a D D D b O O O m O O O j O O O 0 | 2b 2a 2d 2c | Sc 0.25 Mn 0.5 Cd 0.25
1 0 0 | 2i | H 0.52 C 0.35 I 0.03 N 0.03 O 0.06
1 4 a D D D b O O O g O O O c O O O 0 | 4e 4c 2a | Tb 0.57 Se 0.29 C 0.14
1 4 a D D D b O O O g O O O c O O O 0 | 4e 4c 2a | Ta 0.29 Co 0.57 Ge 0.14
0 6 a O D D a D O D b O O O c O O O d O O O l O O O 0 | 16e 4a 4d | Ti 0.67 Cr 0.17 Co 0.17
0 0 0 | 1a | Li 0.03 Ta 0.1 Ti 0.2 B 0.67
1 5 a D D D b O O O c O O O d O O O e O O O 0 | 2a 12d | Pu 0.14 Cd 0.86
1 3 a E C C n O O O e O O O 0 | 3a 6c 3b | Ac 0.25 H 0.5 Pb 0.25
0 2 b O O D j O O D 0 | 2b 2a | Al 0.25 Te 0.5 Pd 0.25
1 0 0 | 1a 2i 1d | Ag 0.12 S 0.75 I 0.12
1 3 n O O O b O O O e O O O 0 | 1a 1b | Al 0.5 Si 0.5
0 1 j O O O 0 | 1a 1b | Nb 0.25 Tc 0.25 Mo 0.5
1 3 a E C C n O O O e O O O 0 | 9d 3b 3a 9e 18h 6c | Ca 0.25 Ho 0.06 U 0.19 As 0.5
1 4 a D D D b O O O g O O O c O O O 0 | 4e 2a 4d | Ta 0.4 Al 0.2 Cu 0.4
1 2 a D D O c O O O 0 | 4i 2b | Pm 0.18 Nd 0.73 Ga 0.09
1 3 b O O O g O O O c O O O 0 | 1d 2f 1b 1a | Cs 0.2 Zn 0.4 Sn 0.2 Ir 0.2
0 6 a O D D a D O D b O O O c O O O d O O O l O O O 0 | 4c 4d 4b 4a | Na 0.25 Sn 0.25 Hg 0.25 W 0.25
0 4 b O O O g D D O c D D O h D D O 1 Y B O | 2c 2a | Y 0.33 Ge 0.33 S 0.33
1 2 a D D O c O O O 0 | 4i 2c 8j 4g | K 0.26 Na 0.63 Pd 0.11
0 3 b O O O g O O O j O O O 0 | 1a 1b | Mn 0.25 B 0.5 Ru 0.25
1 3 a E C C n O O O e O O O 0 | 3a 18g 18h | U 0.05 Ni 0.63 B 0.32
1 6 a O D D a D O D b O O O c O O O d O O O e O O O 0 | 4b 4a 8c | Sm 0.25 V 0.25 Pb 0.5
1 2 a D D O c O O O 0 | 4e 2c 2d | Sr 0.5 La 0.25 As 0.25
1 3 b O O O g O O O c O O O 0 | 1a 4i 2h 1c 1d 2g 1b | Dy 0.06 Er 0.75 Al 0.19
0 3 b O O O m O O O j O O O 0 | 2g 1a 1b | Ca 0.33 Si 0.33 Os 0.17 Ir 0.17
0 1 j O O O 0 | 1b 1a | Cu 0.5 Mo 0.25 Br 0.25
0 2 a D D O j O O O 0 | 2a | Y 0.25 Ge 0.25 Pd 0.5
1 0 0 | 2i 1a 1b 1c 1g 1f 1e 1h 1d | Dy 0.16 Al 0.63 Fe 0.13 Cu 0.05 Ru 0.03
1 3 b O O O g O O O c O O O 0 | 1b 2f 1d 1a | Cd 0.2 Cu 0.4 Sb 0.2 N 0.2
1 1 c O D O 0 | 2e | Ba 0.17 Th 0.17 In 0.17 N 0.5
1 2 n O O O b O O D 0 | 6h | Sr 0.5 Cr 0.5
0 3 n O O O i O O O e O O O 0 | 3f 3g 1a 2d | Th 0.33 In 0.33 Co 0.11 Hg 0.22
0 6 a O D D a D O D b O O O c O O O d O O O l O O O 0 | 4b 4c 4a 4d | Zn 0.25 Fe 0.25 Si 0.25 Ru 0.25
1 3 a E C C n O O O e O O O 0 | 3a 18h 6c 3b | Ti 0.08 Be 0.75 V 0.17
1 3 n O O O b O O D e O O O 0 | 2d 6h | Ce 0.25 Eu 0.75
0 3 a E C C n O O O k O O O 0 | 3a | Ba 0.25 Sm 0.25 Au 0.5
1 3 b O O O g O O O c O O O 0 | 1c 4i 1a 1d 1b | Sm 0.12 Ho 0.5 Er 0.25 Tm 0.12
1 2 a D D O c O O O 0 | 4h 2b 8j 4i | Sn 0.22 Pb 0.11 Au 0.67
1 2 a D D O c O O D 0 | 8f | Fe 0.02 H 0.44 C 0.36 N 0.05 O 0.14
1 4 a D D D b O O O g O O O c O O O 0 | 2a 4e 2b | Ag 0.1 Pb 0.4 Se 0.5
0 6 a O D D a D O D b O O O c O O O d O O O l O O O 0 | 4a 4b 4c 4d | Ca 0.25 Ac 0.25 Cd 0.25 Cu 0.25
1 4 a D D D b O O O g O O O c O O O 0 | 4e 2a 4d | Hf 0.4 Zr 0.2 P 0.4
1 3 a D D O b O O O c O O O 0 | 4j 2a 2d 4i 8n 4l | Ca 0.33 Nd 0.17 Pd 0.5
1 4 a D D D b O O O g O O O c O O O 0 | 4e 4d 2a | Ga 0.4 Re 0.4 W 0.2
1 2 a D D O c O O D 0 | 4a 8f 4e | Na 0.02 P 0.07 H 0.52 N 0.09 O 0.3
0 3 a E C C n O O O k O O O 0 | 3a | Zr 0.25 Sn 0.5 Bi 0.25
1 6 a O D D a D O D b O O O c O O O d O O O e O O O 0 | 4b 8c 4a | Li 0.25 Nb 0.5 Sn 0.25
1 1 c O D O 0 | 2e | Tb 0.25 B 0.5 C 0.25
1 0 0 | 2i | P 0.02 H 0.4 C 0.52 N 0.06
1 3 a D D O b O O O c O O O 0 | 4i 4j 2a | Na 0.29 In 0.43 Hg 0.29
1 2 a D D O c O O O 0 | 4i 2d 2b | Pm 0.5 Sm 0.1 Ge 0.4
0 1 j O O O 0 | 1b 1a | Ag 0.25 Te 0.25 Pb 0.5
0 3 a E C C n O O O k O O O 0 | 3a 9b | Ce 0.25 U 0.08 Al 0.67
1 3 b O O O g O O O c O O O 0 | 1a 1d 2f 1b | Be 0.2 Cr 0.2 Se 0.4 O 0.2
1 2 a D D O c O O O 0 | 2c 2b 4i | Cr 0.25 Ni 0.25 As 0.5
1 6 a O D D a D O D b O O O c O O O d O O O e O O O 0 | 8c 4a 4b | Nd 0.5 Ho 0.25 B 0.25
1 1 c O O O 0 | 1a 1g 1e 1f 2n 2m | Tm 0.12 Pu 0.25 Th 0.12 S 0.5
1 3 n O O O b O O D e O O D 0 | 6g 4d 2b | Nd 0.33 Sm 0.22 Bi 0.33 Cl 0.11
1 3 a E C C n O O O e O O O 0 | 3a 6c 3b | Ca 0.12 Tb 0.25 Dy 0.12 Hg 0.5
1 4 b O O O c O O O d O O O e O O O 0 | 1a 3d 1b | Co 0.2 As 0.6 Rh 0.2
1 4 a D D D b O O O g O O O c O O O 0 | 2b 2a 4d | Ga 0.25 Sb 0.25 As 0.5
1 3 a E C C n O O O e O O O 0 | 18h 6c 3a 9e 9d | Th 0.53 P 0.07 Os 0.2 Se 0.2
1 6 a O D D a D O D b O O O c O O O d O O O e O O O 0 | 4b 8c 4a | Hf 0.25 Be 0.5 Cl 0.25
1 3 b O O O g O O O c O O O 0 | 2h 1d 2g 1a 4i | Pm 0.17 Cd 0.08 In 0.25 Hg 0.5
1 2 a D D O c O O O 0 | 4i 2a | Sc 0.57 Ga 0.14 Sb 0.29
1 5 a D D D b O O O c O O O d O O O e O O O 0 | 12d 2a | Zn 0.86 Fe 0.14
1 3 a D D D b O O O c O O O 0 | 4j 4h 2a | Ho 0.4 Ni 0.4 Pd 0.2
0 6 a O D D a D O D b O O O c O O O d O O O l O O O 0 | 4b 4d 4a 4c | Ba 0.25 Zr 0.25 Cl 0.5
1 3 a D D O b O O O c O O O 0 | 4e 2c 2d | Tc 0.5 Pd 0.25 Pb 0.25
0 4 a D D D b O O O m O O O c D O F 0 | 4b 8d 4a | Li 0.25 Mn 0.5 Ru 0.25
1 3 a D D O b O O O c O O O 0 | 4i 2a 4j | Pm 0.43 Cd 0.29 Pd 0.29
0 4 b O O O g O O O c O O O h D D O 1 Y Y O | 4h 2c 8m 4g | Er 0.13 Al 0.07 Ga 0.8
1 2 a D D O c O O O 0 | 4i 2a 2d 8j | Na 0.2 Ni 0.1 B 0.1 F 0.6
1 4 a D D D b O O O g O O O c O O O 0 | 2b 4d 2a | Ca 0.25 In 0.5 Sb 0.25
0 4 a D D D b O O O m O O O j O O O 0 | 2b 2a 2d 2c | La 0.25 Cd 0.5 Br 0.25
1 1 c O D O 0 | 2e | Y 0.17 Er 0.17 Tm 0.5 Th 0.17
0 3 b O O O g O O O j O O O 0 | 1a 1b | Ca 0.25 La 0.25 Sm 0.25 Th 0.25
1 2 a D D O c O O O 0 | 8j 2b 2d 2a 2c 4i | La 0.27 Sc 0.05 Os 0.05 O 0.64
1 3 a D D D b O O O c O O O 0 | 2b 4i 2d | Hf 0.25 Tl 0.5 P 0.25
0 3 a E C C n O O O k O O O 0 | 3a | Li 0.5 In 0.25 Au 0.25
0 3 a D D D b O O O j O O O 0 | 2b 2a | Na 0.25 Hf 0.25 Nb 0.5
0 3 a D D D b O O O m O O O 0 | 8g 2c 2d | Eu 0.15 Al 0.04 Ga 0.19 O 0.46 F 0.15
1 2 b O O O c O O O 0 | 1f 2q 1h | Be 0.25 Sn 0.5 Rh 0.25
0 3 b O O O g O O O j O O O 0 | 1b 1a | Ba 0.25 Zr 0.25 Co 0.5
0 1 j O O O 0 | 2c 1a 1b | Sr 0.43 In 0.18 Ga 0.11 Pd 0.29
0 6 a O D D a D O D b O O O c O O O d O O O l O O O 0 | 4c 4d 4a | Ti 0.33 Tl 0.33 Ni 0.33
0 2 a D D O j O O O 0 | 2a | Dy 0.39 Y 0.17 Ni 0.22 Te 0.22
0 2 a D D O c O O O 0 | 2b 4c 2a | Tb 0.06 Dy 0.18 Sb 0.35 Ru 0.12 Rh 0.29
1 2 a D D O c O O O 0 | 2b 4i 2d | Li 0.08 Ho 0.17 Tm 0.25 Te 0.5
0 6 a O D D a D O D b O O O c O O O d O O O l O O O 0 | 4a 4d 16e | Gd 0.17 In 0.17 Pt 0.67
1 4 b O O O c O O O d O O O e O O O 0 | 1b 3d 1a | Ta 0.2 Re 0.6 Si 0.2
1 4 a D D D b O O O g O O O c O O O 0 | 4d 2a 4e | Li 0.4 Ru 0.2 Cl 0.4
0 1 c O D O 0 | 2a | H 0.44 C 0.46 N 0.05 O 0.05
1 6 a O D D a D O D b O O O c O O O d O O O e O O O 0 | 4b 8c 4a | Al 0.25 Ga 0.5 Ge 0.25
1 1 c O D D 0 | 4e 2a 2d | Na 0.2 Cr 0.2 O 0.6
0 4 a D D D b O O O m O O O j O O O 0 | 2b 2a 2d 2c | Ga 0.25 Te 0.5 Ir 0.25
1 3 b O O O g O O O c O O O 0 | 1b 2f 1d | Mn 0.25 Co 0.5 Te 0.25
1 3 a D D O b O O D c O O D 0 | 4c 4b 8f | Mn 0.2 Fe 0.2 P 0.6
1 2 a D D O c O O O 0 | 4i 2b | Er 0.73 Sb 0.18 Pt 0.09
1 6 a O D D a D O D b O O O c O O O d O O O e O O O 0 | 4b 4a 8c | Dy 0.25 Zr 0.25 Si 0.5
1 3 a D D O b O O O c O O O 0 | 4j 2c 2a 4i | Ac 0.5 In 0.17 Ga 0.33
0 2 a D D O j O O O 0 | 2a | Ca 0.33 Fe 0.33 Ru 0.33
0 3 a E C C n O O O k O O O 0 | 3a | Sr 0.25 Mn 0.25 Se 0.5
0 3 a O D D b O O O j O O O 0 | 2a 2b | In 0.5 Fe 0.25 Si 0.25
1 3 b O O O g O O O c O O O 0 | 4i 2h 1c 1d 1a 2g 1b | K 0.75 Ba 0.06 Na 0.19
1 6 a O D D a D O D b O O O c O O O d O O O e O O O 0 | 8c 4b 4a 24e | Ba 0.2 Tc 0.1 Pd 0.1 O 0.6
1 3 a D D D b O O O g O O O 0 | 8h 2a | La 0.8 V 0.2
1 1 c O D O 0 | 2e | Cs 0.2 Rb 0.4 Cl 0.2 O 0.2
0 6 a O D D a D O D b O O O c O O O d O O O l O O O 0 | 4a 4b 4d 4c | Y 0.25 Cd 0.25 Hg 0.25 Os 0.25
1 2 a D D O c O O D 0 | 8f 4e | Tm 0.4 Np 0.2 Fe 0.4
0 6 a O D D a D O D b O O O c O O O d O O O l O O O 0 | 4c 4a 4b 4d | Ca 0.25 Sc 0.25 Cd 0.25 Mo 0.25
1 2 n O O O e O O O 0 | 1a 1b 2d | Sm 0.17 Mg 0.17 Al 0.33 Au 0.33
1 3 a E C C n O O O e O O O 0 | 6c 3a 9d 18h | Na 0.11 Pr 0.06 Si 0.17 Au 0.67
0 2 b D O D j D O D 0 | 2a | Nb 0.33 Se 0.67
1 3 b O O O g O O O c D D O 0 | 4g 2a 4h | Y 0.4 Hf 0.2 Fe 0.4
1 4 a D D D b O O O g O O O c O O D 0 | 4a 8h 16l | Sr 0.14 Ni 0.29 Sn 0.57
1 3 b O O O g O O O c O O O 0 | 1b 1d 2f 1a | Cr 0.2 P 0.2 Au 0.4 N 0.2
1 3 a D D O b O O D c O O D 0 | 4c | Ho 0.2 Er 0.4 Mg 0.4
1 3 b O O O g O O O c O O O 0 | 2f 1d 1b | Ac 0.5 Dy 0.25 Er 0.25
1 1 c O D O 0 | 2e | Pu 0.1 In 0.6 Pd 0.3
1 3 n O O O b O O D e O O O 0 | 2a 2c 4f 2b | Y 0.2 W 0.2 O 0.6
1 3 a D D D b O O O c O O O 0 | 4i 2a 8l 2d 4h | Rb 0.21 Na 0.64 Tl 0.14
1 2 a D D O c O O D 0 | 4e 8f 4d | Y 0.14 Er 0.71 Tm 0.14
1 2 a D D O c O O O 0 | 8j 4g 4i 2a 4h | Ho 0.73 Zn 0.09 Ru 0.18
1 4 a D D D b O O O g O O O c O O O 0 | 8g 4e 2b 2a | Sr 0.75 Al 0.12 Ga 0.12
0 1 j O O O 0 | 1b 1a | Nb 0.25 Cu 0.5 Mo 0.25
1 1 c O O O 0 | 2m 1a 2n 1h | Nd 0.46 In 0.38 Ni 0.08 Pd 0.08
1 3 a E C C n O O O e O O O 0 | 6c 3b 3a | Mg 0.25 In 0.12 Hg 0.5 Pb 0.12
1 3 a E C C n O O O e O O O 0 | 6c 3a | Pr 0.29 Bi 0.14 H 0.57
1 6 a O D D a D O D b O O O c O O O d O O O e O O O 0 | 4a 4b 8c | Y 0.25 Ga 0.25 Re 0.5
0 1 c O D O 0 | 2a | Li 0.25 Si 0.12 Ni 0.12 O 0.5
0 6 a O D D a D O D b O O O c O O O d O O O l O O O 0 | 4d 4a 4c | Ta 0.33 Mn 0.33 Tl 0.33
0 4 a D D D b O O O m O O O c O O O 0 | 2b 4d 2a 8i | Sr 0.12 Cd 0.25 In 0.12 O 0.5
1 3 b O O O g O O O c O O O 0 | 2f 1b 1d 1a | La 0.4 Hf 0.2 Ta 0.2 C 0.2
1 3 n O O O b O O D e O O O 0 | 2a 2c 2d | Nd 0.33 Dy 0.33 Tl 0.33
1 3 a E C C n O O O e O O O 0 | 3a 6c 3b | Sc 0.25 P 0.5 W 0.25
1 3 b O O O g O O O c O O O 0 | 1d 1b 2f 1a | Na 0.2 Ti 0.2 Hg 0.4 Mo 0.2
1 3 b O O O g O O O c O O O 0 | 2g 2h 1d 2f 4i 2e | Y 0.21 B 0.16 Pd 0.32 Rh 0.32
0 4 a D D D b O O O g O O O j O O O 0 | 2a | Si 0.33 Hg 0.33 Bi 0.33
1 3 a D D O b O D D c O D D 0 | 8f 8e 4a | Sc 0.22 Al 0.33 Au 0.44
0 2 n O O O k O O O 0 | 1a 1b 1c | Ba 0.33 Pr 0.33 In 0.33
1 3 a D D O b O O O c O O O 0 | 4f 2b 2a | Mn 0.75 Cu 0.25
1 3 a D D D b O D O c O D O 0 | 4d 4b 4a 4c 8h 8i | Ca 0.12 Tb 0.12 Pm 0.25 Y 0.5
1 2 a D D O c O O O 0 | 2c 2b 4i | Ca 0.25 Ga 0.25 Si 0.5
1 3 b O O O g O O O c O O O 0 | 2f 1d 1b 1a | Mg 0.4 Sn 0.2 C 0.2 I 0.2
0 1 j O O O 0 | 1b 1a | Sn 0.25 Te 0.5 Br 0.25
1 2 a D D O c O O O 0 | 4i 2a | Pu 0.33 Co 0.22 P 0.44
0 4 b O O O g D D O c D D O h D D O 1 Y B O | 2c 2b 2a | Pu 0.2 Ge 0.4 Rh 0.4
1 2 a D D O c O O O 0 | 4i 2d 2c | Pr 0.33 Pm 0.25 Sm 0.42
1 2 a E C C n O O O 0 | 3b 3a 6c 18f | Sr 0.08 Cu 0.08 S 0.17 O 0.67
1 4 a D D D b O O O g O O O c O O O 0 | 4d 2b 2a | V 0.5 Zn 0.25 Tc 0.25
1 2 n O O O e O O O 0 | 1a 2d 1b | Yb 0.17 Sn 0.33 Se 0.5
1 3 b O O O g D D D c D D D 0 | 4f 4g | Y 0.5 N 0.5
1 2 n O O O e O O O 0 | 2d 1a 1b 6i 3e | K 0.2 Na 0.07 Zn 0.13 F 0.6
1 3 a D D O b O O O c O O O 0 | 2a 4f 2b | Os 0.25 Pt 0.75
1 3 b O O O g O O O c O O O 0 | 1d 2f 1b | Ta 0.25 In 0.5 Co 0.25
0 6 a O D D a D O D b O O O c O O O d O O O l O O O 0 | 4a 4b 4d 4c | Ti 0.25 Cr 0.25 In 0.25 Ga 0.25
1 3 b O O O g O O O c O O O 0 | 2h 1a 1b 4i 1d | As 0.22 Pb 0.22 O 0.56
0 3 n O O O i O O O k O O O 0 | 1f 1c 1b | Fe 0.33 Sn 0.33 Os 0.33
1 6 a O D D a D O D b O O O c O O O d O O O e O O O 0 | 4a 8c 24e | Zr 0.11 Al 0.22 H 0.67
1 6 a O D D a D O D b O O O c O O O d O O O e O O O 0 | 4b 8c 4a | Rb 0.25 As 0.5 F 0.25
0 2 b O O O j O O O 0 | 1d 1a | Zr 0.25 Mo 0.5 W 0.25
0 2 b O O D j D D O 0 | 4a | Cd 0.5 Sb 0.25 O 0.25
1 3 b O O O g O O O c O O O 0 | 1b 2f 1a 1d | Hg 0.2 Mo 0.4 H 0.2 Au 0.2
0 2 b O O D c O O D 0 | 4e 2c 2b | Cs 0.5 F 0.5
1 3 a E C C n O O O e O O O 0 | 3a 3b 6c | Mn 0.25 In 0.25 Cu 0.5
1 3 b O O O g O O O c O O O 0 | 2f 1b 1a 1d | Mg 0.4 Ga 0.2 H 0.2 Pb 0.2
0 6 a O D D a D O D b O O O c O O O d O O O l O O O 0 | 4c 4b 4a 4d | Ca 0.25 Dy 0.25 Er 0.25 Al 0.25
1 2 b O O O c O O O 0 | 1a 1f 1g 1d | Mn 0.5 Cu 0.25 Cl 0.25
1 2 a D D O c O O O 0 | 4h 2d 2a 4g 8j 4i | Li 0.25 Y 0.08 Sc 0.17 S 0.5
0 2 a D D O j O O O 0 | 2a | Nd 0.29 Cr 0.14 Mo 0.14 C 0.43
1 3 a D D D b O O O c O O O 0 | 4i 2d 4j | Li 0.29 Ce 0.14 Hg 0.57
0 7 a O D D a D O D b O D D c D D O d O O O e F B F h B B B 1 Z Z Z | 16c 8b 32e | Al 0.29 Hg 0.14 O 0.57
1 4 b O O O c O O O d O O O e O O O 0 | 1b 1a 3d | Tc 0.2 Ni 0.2 C 0.6
1 3 a D D O b O O O c O O O 0 | 4j 4i 2a | La 0.29 Ce 0.29 Tl 0.43
1 6 a O D D a D O D b O O O c O O O d O O O e O O O 0 | 4a 4b 8c | Sr 0.25 Pr 0.25 Zr 0.5
0 6 a O D D a D O D b O O O c O O O d O O O l O O O 0 | 4c 4a 4d 4b | Ti 0.25 V 0.25 Cr 0.25 Pd 0.25
0 3 n O O O i O O O e O O O 0 | 3f 3g 2d | Dy 0.27 Tm 0.45 Th 0.27
1 6 a O D D a D O D b O O O c O O O d O O O e O O O 0 | 8c 4b 4a 24e | Rb 0.2 K 0.1 Sr 0.1 I 0.6
0 4 a D D D b O O O m O O O c O O O 0 | 2a 8i 4c | Ho 0.09 Co 0.36 Sn 0.36 Ge 0.18
1 4 a D D D b O O O g O O O c O O O 0 | 2a 4d 4e | V 0.2 Zn 0.4 Re 0.4
0 2 b O O O j O D D 0 | 4c 2b | Li 0.5 In 0.25 As 0.25
1 3 a E C C n O O O e O O O 0 | 3b 3a 6c | Nd 0.25 Np 0.25 Rh 0.5
0 2 a D D O j O O O 0 | 2a | Ge 0.5 Sb 0.25 Pb 0.25
1 3 b O O O g O O O c D D O 0 | 4h 2b 8i 2d | Y 0.3 Ho 0.6 Zr 0.1
1 4 b O O O c O O O d O O O e O O O 0 | 3d 1b 1a | Cs 0.6 V 0.2 Au 0.2
1 4 a D D D b O O O g O O O c O O O 0 | 4e 2a 4d | Ta 0.4 V 0.2 Ge 0.4
1 1 c O D D 0 | 4e | Zr 0.01 Si 0.03 P 0.01 H 0.54 C 0.3 N 0.04 Cl 0.06
1 0 0 | 2i | Dy 0.01 H 0.43 C 0.35 N 0.07 Cl 0.02 O 0.13
1 4 a D D D b O O O g O O O c O O O 0 | 4e 4c | Y 0.33 Ge 0.33 Ru 0.33
1 3 b O O O g O O O c O O O 0 | 2h 1d 1c 2g | Zr 0.38 Sc 0.12 Tl 0.5
1 3 a D D O b O O D c O O D 0 | 4b 4c | Li 0.33 Ge 0.33 Ru 0.33
1 3 b O O O g O O O c O O O 0 | 1a 1b 1c 1d 8r 2f 2e | Er 0.19 Ta 0.06 Pt 0.75
0 2 b D O D c O D D 0 | 4a | H 0.46 C 0.38 N 0.01 O 0.14
1 4 a D D D b O O O g O O O c O O O 0 | 2a 2b 4d | Tl 0.25 Fe 0.25 As 0.5
1 1 c O O O 0 | 1a 2n 1g | Co 0.25 Te 0.75
1 1 c O O O 0 | 1e 1a 1f 1g 2n 2m | Tb 0.12 Ce 0.12 Pm 0.25 Dy 0.5
1 1 c O D D 0 | 4e | H 0.57 Ir 0.02 C 0.35 N 0.04 Cl 0.02
1 3 b O O O g O O O c O O O 0 | 1d 2g | Ta 0.33 N 0.67
1 6 a O D D a D O D b O O O c O O O d O O O e O O O 0 | 8c 4b 4a | Dy 0.5 Lu 0.25 Al 0.25
1 3 a E C C n O O O e O O O 0 | 6c 3b 3a | Ce 0.5 Pr 0.25 Fe 0.25
1 3 a D D O b O O O c O O O 0 | 2c 4k 2b | Cu 0.25 Bi 0.5 Pb 0.25
1 3 a E C C n O O O e O O O 0 | 6c 3a | Li 0.29 Pr 0.57 Os 0.14
1 6 a O D D a D O D b O O O c O O O d O O O e O O O 0 | 4a 4b 8c | Cd 0.25 Bi 0.25 Sb 0.5
1 3 b O O O g O O O c O O O 0 | 1a 1d 1b 2f | Si 0.2 Sb 0.2 Se 0.2 Br 0.4
0 2 a E C C n O O O 0 | 9b 3a | Sn 0.27 P 0.09 Br 0.27 O 0.36
0 6 a O D D a D O D b O O O c O O O d O O O l O O O 0 | 4a 4b 4c 4d | Nb 0.25 Ni 0.25 Sb 0.25 Os 0.25
1 3 a D D O b O O D c O O D 0 | 4a 4c 8f 8g | Ho 0.17 V 0.17 O 0.67
1 2 a D D O c O O O 0 | 4i 2b 2d | Ce 0.5 Sb 0.08 Te 0.25 Pb 0.17
0 2 b O O D j D D O 0 | 4a | H 0.4 C 0.47 O 0.09 F 0.04
1 3 a E C C n O O O e O O O 0 | 6c 3a 18h | Sr 0.23 Nb 0.15 O 0.62
1 3 a D D D b O O O c D D O 0 | 8j 4a 4b | Cs 0.33 Na 0.17 Cd 0.17 Hg 0.33
1 4 b O O O c O O O d O O O e O O O 0 | 3c 1a 1b 8g | La 0.31 Tb 0.08 Tm 0.62
0 3 n O O O i O O O e O O O 0 | 3g 1b 6k 2d | Hg 0.33 I 0.67
1 2 b O O O c O O O 0 | 1g 1a 1f 1d | V 0.25 Ni 0.5 P 0.25
1 3 a E C C n O O O e O O O 0 | 6c 3b 3a | Pu 0.5 Sn 0.25 As 0.25
1 2 a D D O c O O O 0 | 2c 4i | Ac 0.11 H 0.22 F 0.67
1 2 a D D O c O O O 0 | 2d 2a 4i | Hf 0.1 Sc 0.1 Au 0.8
1 3 a E C C n O O O e O O O 0 | 3a 6c 3b | Np 0.12 Cd 0.25 Ga 0.12 Au 0.5
1 3 a D D O b O D D c O D D 0 | 8d 8f 8e | Ge 0.33 S 0.33 O 0.33
1 3 a E C C n O O O e O O O 0 | 3a 6c 3b | Ta 0.25 In 0.5 Si 0.25
0 4 a D D D b O O O m O O O c D O F 0 | 4b 4a 8d | Mn 0.25 Co 0.25 Pt 0.5
0 4 a D D D b O O O m O O O c D O F 0 | 8d 4b 4a | Tc 0.5 As 0.25 I 0.25
0 1 c O D O 0 | 2a | Si 0.03 H 0.47 C 0.5
1 1 c O O O 0 | 2m 1e 1h | V 0.5 Ni 0.25 Os 0.25
0 2 b O O O j O O O 0 | 1d 1a 2g | Tl 0.25 Ru 0.25 N 0.5
1 3 b O O O g O O O c O O O 0 | 2f 1b 1d | Ta 0.5 Nb 0.25 Au 0.25
0 6 a O D D a D O D b O O O c O O O d O O O l O O O 0 | 4a 4b 4c 4d | Ba 0.25 Gd 0.25 Cd 0.25 Pb 0.25
